date,date,content,score,at
146,146,타어플은 당일예약이더라도 10분 이내로 취소가 가능한데 여기는 안돼서 불편하네요;;,1,20211207113433
147,147,"대한민국 숙박대전을 활용하여, 좋은 숙소를 더 저렴하게 이용할수 있었습니다! 예약 또한 간편하여 앞으로도 자주 이용할수 있을것같습니다",5,20211205175030
148,148,고객을 완전 우롱하는 업체네요 결재는 쿠폰 적용 후 결재하고 취소는 환불 규정 먼저 적용하고 쿠폰 금액을 빼는 이상한 계산 방식을 적용하는 회사이니 이점 잘 참고하시고 무슨일이 있어도 취소 하지 않을분만 이 어플 설치해서 이용하셔야 합니다~ 쿠폰 적용 금액이 내 환불금액에서 차감되는 이상한 어플입니다!!!,1,20211204152047
149,149,출장중에 일정이 하루더 늘어 급하게 숙소를 찾는데 너무 유용하게 잘 이용하였어요,5,20211204102743
150,150,"데일리호텔 너무너무 애용하고있었는데 골드회원 포인트정책까지 더좋아졌어요~! 숙박어플 비교하면서 사용하는데 다른 어플리케이션들 다 꿔다놓은 보릿자루로 놔두고 데일리 하나 꾸준히 숙박,레스토랑,레저까지 이용하고있어요 앞으로도 잘부탁드려요^_^",5,20211129021540
151,151,좋아요,5,20211128021214
152,152,"5년전부터 꾸준히 사용하고 있습니다. 보기도 편하고 특별대전, 특가, 원하는 옵션(예.) 숙박x,Day 만 등.)을 분류해서 추천해주셔서 편리하게 이용하고 있습니다. 감사합이다.",5,20211126093819
153,153,"이런저런 숙소예약 앱이 있지만 데일리호텔 하나만 이용해요. 사실적인 후기가 많고 검색.예약이 쉬워요. 숙소 사진도 많고.자세한 편이고 후기도 많아 선택시 편합니다. 이번 제주 여행에도 잘 이용했어요. 당일 예약시 쿠폰이나 세일이 많아 좋았던거 같고, 한달여전 미리예약시에도 할인률 좋습니다.앞으로도 자주 이용할게요.",4,20211124120539
154,154,할인 많이 해서 좋아요! 여행가기전 여행지 고를때 그냥 데일리호텔에서 특가로 나온 곳으로 골라요 고민하지 않아도 되고 여행경비도 줄고 일석이조! ㅋㅋ 그리고 다른앱과 달리 가짜리뷰가 없는것 같아서 좋음,5,20211122161610
155,155,상품에 대한 체크인 체크아웃 설정 실수로 인해 고객숙박 불가 . 해당 사항에 대한 사과 없음.,1,20211119121314
156,156,이 양아치들아! 에시당초 정답도 없으면서 맞추면 30Point준다고???? 앱깔았다가 지우고 간다,1,20211118164349
157,157,국내 여행 다닐 때 유용하게 잘 쓰고 있어요! 특히 요번에는 4만원 호캉스라고 카테고리가 생겨서 각 지역에 특가 행사중인 호텔들 잘 소개받아서 잘 묵고 다녔습니다!,5,20211118111529
158,158,여행 이틀전에 만실이라고 취소 통보 받았네요 없는 방 팔아놓고 보상도 없더랍니다,1,20211118111340
159,159,정렬에 사장님 답변 많은순도 추가되면 좋겠네요,4,20211118110758
160,160,데일리호텔을 사용하면서 할인쿠폰이나 포인트적립이 마음에 들었고 무엇보다 VR로 방전체를 둘러볼 수 있다는게 너무 좋았어요 방이작은데 큰것처럼 보이게 사진을찍어도 VR로보면 어느정도 크기인지 짐작이가서 좋았습니다 잘 사용하고 있어요!!!,5,20211116131533
161,161,할인혜택이나 이벤트로 하는 것도 많고 무엇보다 사용이 너무 편하네요 아고다랑 같이 쓰는데 손이 가는건 데일리호텔인거 같아요,5,20211114172204
162,162,최악입니다.사람들이 야놀자나 여기어때 이용하는 이유가 있네요.하루 숙박비 날린셈치고 다신 이용 안할렵니다.,1,20211111162203
163,163,예전부터사용하던어플 호텔은무조건데일리에서 예약 펜션이나풀빌라같은곳들은 많이없더라구요 호텔은진짜 데일리인듯. 예약하기도편해서좋아요,5,20211107123149
164,164,최근 송도로 출장갈일이 있어서 비즈니스 호텔 예약에 사용했어요. 비즈니스 호텔은 사실 가성비 많이 따지고 가는데 송도 오라카이 호텔 검색해보니 평소 사용하던 다른 곳보다 더 저렴하더라고요 ~ 거기다 특가쿠폰(?)이런게 있길래 다운받아서 결제했더니 가성비 정말 좋게 호텔 예약해서 잘 다녀왔습니다. 싸게 예약하면 체크인 할 때 서비스나 이런게 왜인지 기분찝찝하게 응대해주실 때도 있는데 이번에는 그런 것도 없이 나와있는 호실 중 가장 좋은 뷰로 안내도 받아서 감동 두배라 연박까지 했습니다 ㅎㅎ 기본적으로 당일 특가나오는 것 중에 저렴한건 두손가락 안에 꼽히는 듯해요.,5,20211105135530
165,165,정말 최고의앱이에요 워낙 여행을 좋아해서 여러가지 어플 다이용해봤지만 항상 데일리호텔에서 예약하고있네요 간편결제가 생긴후로 더욱더 편하고 빠르게 예약할수있구 항상 발전하는어플이라 더욱더 만족하면서 사용하고있습니다!! 고객센터에 문의할때도 항상 친절하게 응대해주셔서 항상 감사드립니다!!,5,20211103235816
166,166,밤 늦은 시간인데도 직원분들의 친절한 상담에 최고점드리고싶습니다. 좋은 정보로 좋은 가격에 좋은 여행이 되었습니다.,5,20211102125830
167,167,상담사 때문에 다른 어플로 갈아탐,1,20211031192017
168,168,"데일리호텔 어플리케이션 몇 년만에 다시 써봤는데 훨씬 좋아져서 깜짝 놀랐어요! 호텔 예약 어플리케이션 춘추전국시대가 되기 전 사용해봤는데 그때는 솔직히 크게 메리트가 없다고 느꼈어요. 그때는 1위 업체인 Y사가 가장 가격도 저렴했구요. 늘 그렇듯이 Y 어플에서 호캉스 예약하려다가 아무런 쿠폰도 적용이 안 되길래 뭔가 아쉬워서 혹시나 하는 마음에 데일리호텔 어플에 접속해봤어요. 그런데 여기가 쿠폰이 더 많더라구요! 골드회원 적립제도까지 생겨서 돌려받을 수 있는 포인트도 쏠쏠하구요. 솔직히 호텔의 기본 숙박 가격은 어떤 어플이든 동일할 수밖에 없고, 그다음의 가격 경쟁력은 어플이 제공하는 쿠폰이나 적립금 혜택에 달려있는데 데일리호텔은 그런 점에서 타사보다 메리트가 있다고 느꼈어요. 오랜만에 사용해보고 의외의 발견에 기뻐 작성하는 후기입니다 :D",5,20211028012903
169,169,너무 잘 쓰고 있습니다 : ) 우선 좋은 점을 꼽아 보자면 1. 골드회원혜택이 훌륭함. 포인트 적립률이 높아서 계속 데일리호텔 앱만 이용하게 됨. 2. 인터페이스 깔끔. 날짜별로 가격도 다 나와서 가격비교하기 편함. 3. 숙소 테마별 검색 쉬움. 눌러보고 싶게 너무 잘 만드심ㅎㅎㅎ 앞으로로 애용하겠슴니당♡,5,20211027022350
170,170,생일을 맞아 인생 처음 호캉스를 가게되어서 가장 가성비있는 가격대를 찾다보니 이용하기 되었는데 가성비호텔 이용하기에 최적화된 앱이었습니다.,5,20211024172012
171,171,"디자인이 간단하게 잘 되어있어서 보기 편했어요. 처음쓰는 앱이면 잘 모르겠어서 버벅이곤 했는데 한눈에 알아보기 쉽네요. 다만 조금만 뒤로가면 인원이나 날짜선택이 자꾸 풀려서 이부분은 아쉬웠던거같아요. 제가 다루는게 서툴러서 그런건진 모르겠지만... 하지만 체크인시간 명시가 확실한것과 길찾기기능이 바로 있다는것, vr기능이 있어서 방을 확실하게 둘러볼수있는 점이나 체크인 시간이 다가올때 알림이 울리는 등이 편리해서 좋았습니다. 계속해서 사용할것 같아요.",5,20211023164934
172,172,예약확정되고 하루전날 취소되는 어플 수준 옆집똥개도 이렇게 어플 안만들겠다,1,20211022212218
173,173,제가 사용해본 어플중에선 당연 최고의 어플이라고 생각합니다. 가족들과 친구들과 커플이 추억을 만들수있고 이 어플을 통해 아름답고 추억에 남는 그런 호텔들을 이용할 수 있어서 너무 좋았습니다. 이렇게 좋은 어플을 만들어주신 개발자분들에게 감사하는 인사까지 드리고 싶은 심정입니다^^ 어플리케이션 발전을 위해 노력해주신 모든 분들께 다시 한번 감사의 인사말씀 올립니다^^,5,20211022102032
174,174,데일리호텔을 통해 항상 여행일정을 잡고 있습니다. 할인혜택 및 잦은 이벤트로 여행의 선택의 폭을 넓혀주는것도 좋고 편리하게 숙소에 대한 정보제공을 해주어 최적의 숙소를 고르는 데에 도움이 됩니다. 필터기능 및 지도에서 숙소를 볼수있는 기능 등 다른 사용어플에도 있지만 편의성과 직관성이 좋습니다. 너무 잘사용하고있습니다. 다른분들에게도 강추합니다.,5,20211022093231
175,175,위시리스트 숙박 중 예약 가능 여부 확인이 되면 좋겠습니다. 날짜 선택하여 위시리스트 중 예약가능한 곳이 어느 곳인지 뜨면 위시리스트 활용이 더 용이할 것 같습니다. 현재는 위시리스트는 활용도가 좀 떨어지고 정렬기능도 없어서 보기 불편하네요...,4,20211020113121
176,176,"숙박할곳을 찾을때 솔직히 인터넷으로 많이 검색해 봤는데 생각보다 괜찮은 곳은 엄청 비싸고 가격대비 별로인 곳 많더라구요. 어플사용해보니 숙소 가격, 퀄리티 쉽게 비교하고 원하는 위치로 쉽게 찾을 수 있어서 너무 좋았습니다. 합리적인 가격에 좋은 퀄리티의 숙소 찾기에는 아주 좋은 것 같습니다.",5,20211019230220
177,177,타 어플 대비해서 너무 깔끔합니다. 예약 관련 피드백도 빠르고 UI가 굉장히 맘에 듭니다,5,20211019101527
178,178,우선 실고객분들의 솔직한 후기를 바탕으로 적절한 장소를 선택하여 이용 할 수 있는 점이 너무 강점인 것 같아요 앞으로도 계속 유용하게 이용할 수 있는 최고의 숙박어플입니다,5,20211017174630
179,179,이거 최악이에요 호텔에대한 리뷰가 제가 평점을 쓰는게 아니라 주어지는 질문에 클릭만했는데 전혀 다른 평점만 나와서 리뷰수정하려했더니 수정이 없어서 카톡문의했어요.근데 무슨 알파고같이 대답하더니 리뷰는 수정없고 삭제만된대요 그것도 전화해야된대서 전화했는데 상담흐름도 매끄럽지않고 고객의불편에 공감해주는건 아예 없고 '그럼 숨김요청 해드릴게요' '그리고 삭제하면 또 못쓰세요'라고 하는데 그럼 애초 리뷰에 평점을 쓰게 해주든지 실질적으로 불편함을 느끼는 항목이 여러가진데 항목은 딱 정해져있어서 진짜 고객의 불편함을 반영할 수 없어요. 그리고 제가 쓴 리뷰를 수정도 못하고 삭제하면 또 못쓰는건지 이해할 수 없네요. 악플도 아니고 정확히 리뷰를 써야 호텔도 반영을 하죠. 상담도 카톡이든 전화든 다 자기 할말만 하고 답답. 이제 데일리호텔 앱 지웁니다.,1,20211015135630
180,180,"여행할 때는 호텔을 자주 이용하는 편인데 위치,시간,시설 및 서비스 안내 등이 한눈에 보여서 좋고 다른 숙소앱은 혜택을 받으려면 직접 이벤트화면을 들어가서 내 숙소 기준에 맞는 쿠폰을 찾고 또 다시 예약화면을 들어가서 예약해야하는 번거로움이 있는데 데일리호텔은 쿠폰이 예약하고자하는 호텔 위에 다 있어 할인받으면서 저렴하고 편리하게 이용할 수 있었습니다. 쿠폰,할인 알림받고있는데 할인도 자주해서 데일리호텔보고 좋아서 여행계획을 잡은 적도 많았습니다! 그리고 다른 어플과 차이점이 레스토랑이나 오마카세와 같은 고급음식점이 할인된다는게 너무 놀랍고 서울에 여행가게되면 이용하고싶어요 앞으로도 자주 사용하고 주변지인들에게도 소개해주고 싶습니다",5,20211015104649
181,181,편하고 모든게 센스있어요 좋습니다,5,20211012215856
182,182,첫예약 하면 포인트 10000원 줘서 좋아요. 그 이후로도 한 번 예약할 때 마다 포인트 1000원 정도 쌓여서 좋습니다. 할인 쿠폰도 많이 뿌리는 편이라 다른 어플보다 저렴한 가격에 예약 가능합니다.,5,20211008213135
183,183,"원하는 지역의 숙소를 찾기 편리하고요. 필터기능을 사용해서 디테일하게 원하는 장소를 찾을 수 있어서 너무 좋습니다. 예약후에는 카톡으로 내용이 공유도 되고 앱으론 체크인해야한다는 알람도 와서 너무 좋아요. 여러 앱이 있지만, 속도, 사용의 편리성 등 가장마음에 드는 앱입니다. 추천드려요",5,20211008104853
184,184,"UI 깔끔하고 좋아요. 쿠폰, 리뷰, 지도, 호텔규정 등 보기 편하고 찾기 편해요. 객실 사진 넘어가는 속도(?) 이런 앱 내 반응속도가 진짜 빠른거 같아요. 아! 그리고 고객센터가 호텔 프론트와 데일리호텔 고객센터 번호가 둘다 제공되는 점도 진짜 좋아요. 이거는 기본 기능인지 모르겠는데 통화하고 나면 문자 등으로 추가로 안내도 오더라고요. 이런점도 넘 든든해요. 아쉬운 점은 고객 리뷰 사진이 별로 없는거 같아요. 사진보고 예약하는 경우가 많은데 다 업체 제공사진이라 실제와 얼마나 다른지 이런 부분 측정이 아쉬웠어요 .. 추가로 바라는 점은 뚜벅러로서 대중교통 관련 정보도 추가되면 좋지 않을까 싶습니다 ㅎㅎ",5,20211008103819
185,185,숙박은 여기서만 예약합니다. 편하고 혜택도 많고 좋아요!!,5,20211005142555
