date,date,content,score,at
342,342,"최악입니다. 이거 사용하지 마세요. 조식미포함 14만원이길래 조식포함으로 17만원 결제했는데 나중에 결제 내역에도 조식 내용이 안나와서 원래 안나오는 건가보다 하고 당일에 호텔에서 확인한 결과 조식 포함이 안되어있어서 식사를 못하고 나왔습니다. 고객센터에 문의한 결과, 증거를 내밀어라라고 하기만 할뿐 문제 없다고 같은 소리 반복합니다. 어플로 다음주. 그담주. 그그담주 금액을 확인해도 조식포함가격은 17만원이고 조식 미포함이 14만원입니다. (당연히 저희가 간 날도 성수기가 아닌 평범한 주말 이였고요). 일부러 상담원 연결 안되게 해서 문의를 줄이려는 건지 고객센터도 기본 15분 이상 대기해야되고. 기술적 문제를 확인한 증거를 고객한테 내밀면서 문제 없다고 해야하는거 아닌가요? 문제해결 대처도 아무것도 모르는 알바 상담원 데리고 하는 거 같고 대처방식이 참 납득이 안되네요. 고작 3만원 잘 아껴서 기술 보안이나 하든가 하세요;;;어플 후기 보니까 문제 많은거 같던데;;",1,20221117170612
343,343,좋게 사용하고있습니다.,4,20221117163152
344,344,편리합니다,5,20221117124649
345,345,해외 숙소예약이 편하고 다른 사이트보다 저렴한 경우가 많습니다,5,20221117123657
346,346,카드번호 입력할때 자꾸 숫자 하나만 입력하면 키패드가 사라져버립니다..,4,20221117004139
347,347,good,5,20221116232637
348,348,굿 프라이스~~,5,20221116230114
349,349,아고다 문제가 많네요. 예약한거 수정좀 할려하다 병생기는줄 알았습니다. 결국 포기하고 대충 다녀오는걸로 아고다가 이런걸 노리는건가... 상담은로봇이고 통화는 아예없음 미치는줄 그리고 예약번호 뭐 이런건 확인을 할 수 있게 하든지 문자라도 주시든지 예약도 숙소전화해서 예약된거 확인했어요. 로그인 자체가 안되니 답답합니다.,1,20221116222155
350,350,아이들이랑 이틀째 머물고 있는데 방도 넓고 무엇보다 욕실이 맘에 드네요~ 직원분들도 친절하시고 주변에 식당도 많고 편세권에 교통도 편리!!! 매우 만족합니다. 하루 더 있어야해서 바로 연장 들어갑니다~~,5,20221116221054
351,351,예약이 편리하고 좋아요 😀,5,20221116220851
352,352,내가 예약한 호텔에 대해서 취소하려는데 이미 제 카드번호랑 결제 예정일이 있는 메일은 뜨는데 예약관리하기 창에들어가면 예약이 없다고 함.이대로 돈이 빠져나갈거 같은데 예약번호에대한확인부탁드립니다,1,20221116212412
353,353,저렴하고 좋운데 저번에 예약하고 갔는데 안되잇다고...... 말도안통하는 외국에서 싸웠네요.....ㅋ 다시한번 믿어볼...께요..,4,20221116191333
354,354,한국 숙소 예약은 현재 아고다가 현재 제일 잘되어 있는 것 같음,5,20221116113817
355,355,good~~~~^^,5,20221115153258
356,356,항상 불편없이 이용중입니다.,5,20221115092303
357,357,"최고의 호텔사이트 입니다 오랫동안 꾸준히 이용하니,가격도 혜택을 많이 받고 있는것 같아요",5,20221114214659
358,358,다양한곳 알려줘서 편해요,5,20221114200735
359,359,여행에는 아고다가 역시 최고!!,5,20221114190202
360,360,"아고다 자체는 훌륭함 아고다 프리미엄 플래티넘 등급으로 예약하면 정말 싼 가격으로 예약할 수 있음 다만, PC로 구글을 통해 예약했을 때가 제일 쌈. 모바일로 PC처럼 구글을 통해 같은 경로로 예약하려면 좀 더 비싸짐 그래서 앱은 그냥 예약확인용 or 리워드 청구용으로만 씀 모바일(앱+웹)로 구글 통해 아고다로 들어왔을 시 PC와 동일한 금액으로 예약되었으면 좋겠음",3,20221114132119
361,361,아니 예약관리 앱에서 안들어가져요 예약번호 확인해야되는데,3,20221114124821
362,362,예약관리조회를 누르면 오류가 뜹니다.,1,20221114123858
363,363,최악 별점주기도아까움,1,20221114024029
364,364,좋아요,5,20221114011217
365,365,젤싸다,5,20221113225458
366,366,nice,5,20221113221508
367,367,편리합니다,5,20221113215211
368,368,최고,5,20221113211114
369,369,예약 후 그 외 업무요청시 계속 오류남. 상담원 연결도 안됨 ㅋㅋㅋ,1,20221113191830
370,370,메일에서 비번 수정했는데 휴대폰 앱 로그인시 계속 오류뜹니다 어떻게 해야하나요,4,20221113141843
371,371,편리합니다,5,20221113111837
372,372,좋아요,5,20221113100303
373,373,절대 이용하지 마세요!!! 당일 갑작스럽게 숙박을 이용 못하는데 당일 취소는 절대 안되고 취소하고 싶으면 수수료를 전액으로 내야 한다는데 말이 됩니까?? 아니 계획이 변경 될 수도 있는데... 다신 이용안함 그리고 사진이랑 숙소랑 완전 다름,1,20221113095240
374,374,뭔 렉부터 신용카트 결제 장애까지 가지가지네,1,20221112210424
375,375,좋아요,5,20221112190255
376,376,가끔 이용하는데 좋은거 같아요,5,20221112122200
377,377,미친거 아님. 알림 해제했는데 계속 쳐 보내네,1,20221112115853
378,378,아직 예약 상태이나 무료 예약 취소도 가능하며 캐쉬백까지 되는 매우 만족한 진행을 할 수 있습니다. 그런데 2명을 위한 트윈 베드를 예약했는데 왜 인원 초과라고 나오는 지는 이해할 수 없었습니다.,5,20221112103021
379,379,사용하지 마세요 결제하고 왔는데 호텔에서 예약 못 받았다고 하고 해결은 늦고 진짜 최악이네요,1,20221112035332
380,380,시설은. 괜잖으나. 위치가좀 찾을. 려면 좀. 고생해야. 합니다,4,20221111200514
381,381,불편해요,1,20221111153447
382,382,편리하네요,5,20221111101403
383,383,저렴한가격에 만족,4,20221111010215
384,384,굿,5,20221110225744
385,385,빠르고 쉬운 예약시스템이 최고^^~,5,20221110223329
386,386,예약에서 결제하려는데 계속 오류가 나요 며칠째 결제가 안되네요 해결법을 알려주세요,1,20221110213656
387,387,아고다 정직하게 인포해주고 가격도 아주만족 하네요.,5,20221110170942
388,388,굳,5,20221110161009
389,389,어디를 검색해도 여기가 대부분 젤루 싸요,5,20221110100035
390,390,친절하고 깨끗해요. 모든것이 만족스럽습니다,5,20221109233659
391,391,최고의 숙박 어플,5,20221109165834
392,392,좋아요,5,20221109062856
393,393,가격이 수시로 바뀌어서 머리가 아프다,3,20221109000456
394,394,아주 편하고 좋아요,5,20221108131507
395,395,"결제 쉽고, 저렴하고, 내가 찾고 있는 스타일에 숙소가 검색되어 편리함",5,20221108101759
396,396,좋네요,5,20221107135422
397,397,아고다와 익스피디아에 문제점 결제오류 환불불가능 모든건 고객이 책임져야한다 조금더 지불하더라도 호텔 사이트이용하세요,1,20221107121001
398,398,가격은 최고예요,5,20221107103706
399,399,넘좋아용,5,20221106193412
400,400,무료변경과 캐쉬백기능이 좋아요.,5,20221106154434
401,401,다른 해외 숙소 예약어플들이랑 다르게 편리하네요,5,20221106022623
402,402,Very Good!,5,20221106010908
403,403,좋음,5,20221105203024
404,404,싸고 좋아요,5,20221105024338
405,405,아주좋아요,5,20221105020001
406,406,가성비좋아요,5,20221105015034
407,407,아고다 어플.. 사용하기 불편함 쿠폰써지는지만 볼려고 숙소에서 결제 클릭하고 최종결제창 뜨면 취소할려고했는데 최종결제창 뜨지도않고 그냥 바로 예약되버리네요. 예약된 숙소에 전화해서 취소되냐 물어보니깐 안된다하네요.. 예약이라 방문안해도 자동결제된다고함. 흔히들 아는 예약이라는 단어뜻이 아닌 예약결제줄임말인듯.. 이런 사기성같은 어플 처음보네.. 지인들한테도 이 어플 쓰지말라고 해야겠네요,1,20221105013916
408,408,절대 여기 어플로 하지 마세요 환불을 요청시 왜 해야 되는지 작성 해야 되고 전화도 안받습니다 환불을 안해줄려고 해요 호텔들은 바로 해준다고 하는데 고생 했습니다 개 노답 어플,1,20221105001057
409,409,결제 튕겨서 다시들어가니까 가격 올라있네염,1,20221104225320
410,410,저렴하게 잘 이용하고 있어요.,5,20221104205325
411,411,간단히예약할수잇어서넘좋아요~~^^아고다포에버,5,20221104194341
412,412,굿,3,20221104185247
413,413,really good,5,20221104132400
414,414,여행할때 숙소 예약하기 편리해요,5,20221104124849
415,415,오케이,5,20221104072324
416,416,늘 아이들과 여행때 아고다를 자주 사용합니다.,5,20221104055308
417,417,"최악의 앱 글로벌 본사와 한국지사, 또 한국지사 간의 직원들도 소통이 안되서 매 번 CS직원에게 새로 설명해야하나 못알아듣고 같은 질문 번복. 고객 전송용 이메일을 복사해서 친절한 문구지만 이상한 정보와 오류 투성이 내용이고 예약한 호텔과도 소통 부재로 해결이 불가",1,20221103172456
418,418,매력적인 안내 고맙습니다.,5,20221103165211
419,419,굿,5,20221103151746
420,420,good,5,20221103143018
421,421,이벤트 굿,5,20221103124600
422,422,늘 사용함,5,20221103104855
423,423,good,5,20221103000558
424,424,합리적인 가격에 좋은 숙소정보를 제공합니다,4,20221102233350
425,425,굿 빠르네요,4,20221102190633
426,426,항공편 절대로 사용하지 마세요. 검색하는 공항 외에 주변 공항까지 한꺼번에 검색 보여줘서 거의 잘못예약하게 합니다. A 공항에서 B 공항으로 가는 항공권 검색하면 주변에있는 C공항에서 D공항으로 가는 티켓까지 다 보여줍니다. 공항끼리 서로 주변에 있어봐야 얼마나 가깝게 있겠어요. 결국 잘못예약하면 일정 망치는데 검색하는 공항과 다른 공항 표는 따로 표시도 안해주고 모두 섞어놔서 더 잘못예약하기 쉽게 만들어버립니다. 여기서 예약하면 환불도 거의 못받아서 불편한 일정 감수하거나 비행기표값 손해봐야해요. 정확하게 검색된 티켓만 보여주는게 어려운 일이 아닐텐데 이정도면 사용자한테 돈 뜯으려고 일부러 헷갈리게 만들어 놓은겁니다.,1,20221102163825
427,427,저렴하게 좋았어요,5,20221102144121
428,428,어디 부족한 친구들이 ㅁ든게 분명함,1,20221102110528
429,429,절대 비추천 오전 6시에 숙소 예약 및 결제 완료 5시간 뒤 숙소 가려고 예약 조회해보니 결제 방식 문제 오류로 결제가 되지 않았다고 합니다 결국 다시 재결제 했는데 잠시 후 오전 6시에 결제된 건이 정상적으로 결제 완료된걸로 조회됐어요. 결국 이중 결제.. 아고다 어플로 취소하려고 했으나 AI 채팅기능은 진짜 쓰레기보다 못한 수준이었고 구글 검색을 통해 고객센터 전화를 어렵게 찾은 후 고객센터에 전화했으나 상담원이 내가 영어를 잘 못한다는 이유로 비웃고 조롱했습니다. 두번다시 아고다 서비스를 이용하지 않을것이며 추천도 하지 않을겁니다.,1,20221102001110
430,430,"제가 아고다에서 비회원으로 숙소 항공권예약했는데, 어디에도 예약확정이나 예약정보를 볼수가없어요 계속 로그인만하라고하고 이미 결제완료는 됐는데 어떻게된건지 알려주세요..",1,20221101182412
431,431,good system,5,20221101113709
432,432,good,5,20221031234640
433,433,정확한정보가 빠릅니다,5,20221031220807
434,434,굿,5,20221031133116
435,435,"할인이 되는 것 처럼하고 안된다든지, 캐시백을 직접 신청해야만 된다든지, 캐시백 후 금액을 보여줌으로 실제 결제금액에 혼동을 줘서 이용이 불편합니다.",3,20221031121420
436,436,만족합니다,5,20221031112122
437,437,좋아요😍,5,20221030233432
438,438,없는펜션,1,20221030165754
439,439,결제오류 너무많이뜸,1,20221030163037
440,440,굿쟙,5,20221030155253
441,441,노답,1,20221030111752
442,442,좋아요,5,20221029225557
443,443,싸고 좋아요,5,20221029214124
444,444,굿,5,20221029194725
445,445,좋아요,5,20221029164757
446,446,지난 번 포천여행 시 묵었던 숙소는 딱 그 만큼이었어요.,4,20221029002145
447,447,방금 깔았는데 아예 아무것도 안되네요. 뭐든 터치하는 것마다 연결할 수 없다고 떠서 아무것도 할 수가 없습니다.,1,20221028193234
448,448,좋아요,5,20221028074309
449,449,world best app ever.,5,20221028005347
450,450,최악입니다. 호텔 측에서 룸이 없다고 취소처리했는데 아고다측에서 고지를 안해줘서 한밤에 노숙했어요. 야간 근무자들은 아랍이나 동남아억양이 쎈 영어를 구사해서 알아듣지도 못할지경이구요. 아고다 진심 별로네요.,1,20221027233029
451,451,"예약한 호텔이 안보이고 더보기를 누르면 1면의 호텔들만 계속 보입니다 예약이 된건지, 중복예약은 아닌지 어떻게 확인하나요 여행앞두고 10여박 예약했는데 지금 확인을 못하고 발만 동동 구르고 있어요",1,20221027180445
452,452,아니 조식포함해서 2만원정도 더비싸게 예약하고오니 이스키아호텔은 조식이 무료라네요.. 기분이 많이나쁩니다.. 조치를 취하려해도 연락할방법도없고 호텔측에서는 예약한앱에서 해결하라하고 너무하네요.,2,20221027144029
453,453,아직 많이 안써봐서 잘 모름,3,20221027142452
454,454,설치해셔 예약하려다 리뷰해주신 분들덕에 사기어플 걸렀네요 ㄷㄷ 감사해요 다들,1,20221027123428
455,455,정보 선택을 쉽게 할수있어서 좋습니다!,5,20221027104229
456,456,결제도중 오류가 잦습니다 혹여 잘못결제될까 불안하네요 캐쉬백 리워드도 체크아웃후 60일부터라 애매합니다 하지만 타사이드보다 저렴하게 숙소를 이용할수있어서 괜찮네요,3,20221026234347
457,457,"투어상품 결제만 해 가고 서비스는 제공받지 못햏ㅇ는데, 1달이 지난 지금까지도 환불을 안해주고 있음. 연락하고 의사소통하는 것도 너무 어렵고 느림",1,20221026192510
