date,date,content
24317,24317,당일 취소해줄 테니 다른 날 선택해서 여기 어때에서 재결재하면 취소 승인해주겠다 조건 붙이는 숙박 연결 앱이네요 그리고 상담원 연결 너무 안됩니다 왜 같은 당일 취소 데시 이전에는 취소가 되고 시비 후에 결제한 거는 바로 취소가 안되며 여기 어때에서 재결 제해 야만 취소해준다는 조건을 걸고 취소해주겠다 하는지 이해가 안 갑니다 시 전에도 실수한 거 알았으면 당연히 취소했을 거고 가격비교하다가 여기어 때가 싸길래 한 건데 오늘 날짜여서 싼 거였고 결제 직후 실수를 알았음에도 바로 취소 버튼이 없더군요 그 부분에 소비자의 실수가 있다 하더라도 당일 시전엔 취소가 되죠 같은 미 입술인데 시비 후에 예약하면 취소가 안 된다니요 왜 환불에 조건 걸고 취소해주나요 그런 게 나중에 여기 어때를 이용하지 않게 될 포인트네요 저렴하다고 생각해서 다시 깔았다가 다시 안 쓸 것 같아요 조건 서비스 응대 가격 모두 최악입니다 근데 평점 이상이 거의 없는데 어떻게 가 넘는지 의아하네요
24318,24318,업데이트가 돼야 사용을 하지요 결국 다른 앱으로 예약함
24319,24319,하루 종일 고객센터 전화연결 안 되는 이유는 계속 통화량이 많다고 시까지
24320,24320,아 왜 필요할 때 쓰려고 하면 업데이트하라고 하고 업데이트하려니까 다운로드 대기 중만 계속 돌아가요
24321,24321,가족여행 등 필요할 때 잘 사용 중입니다 그런데 리뷰 작성이 안 되는데 수많은 리뷰들은 어떻게 조회가 되는지 의아합니다 예전에도 안 되었고 이번 연휴에도 세 차례나 이용했는데 모두 리뷰쓰기가 안 되는 걸로 봐서 일시적으로 안되는 게 아닌듯하네요 명확한 설명과 개선이 안되면 리뷰를 믿을 수 없으니 다른 앱 사용하겠습니다
24322,24322,도대체가 숙소 사용 후 리뷰 작성이 안 되네요 그것도 계속 여기 어때 숙소 예약하고 이용하는데 왜 리뷰 작성이 안 되는지 궁금합니다 고객센터에 문의하니 잠시 오류가 생겼다고 하는데 그럼 이 앱 계속 오류가 생기나요 시원한 답변 부탁합니다
24323,24323,갤럭시탭 s 대인치에서도 시작할 수 있게 해주세요 테스트 안 해보셨죠 리사이즈 안 돼서 시작 버튼도 안 보입니다 빠른 개선 바랍니다
24324,24324,예약 취소건 일전에만 가능 호텔 서비스 문제 불만사항 전부 다 이야기해도 들어주지 않음 규정 외적으로 도와준다는 말만 하고 정작 규정 외적으로 도울 수 있다는 내용은 인지시켜주지 않음 세상에 호텔에서 다른 호텔은 수건 장인데 자기네는 장이니까 수건이 모자랄 일이 없다는 호텔 집을 어떻게 받아들여야 할지 모르겠음 그리고 나는 전에 하루 전이 아니라 당일도 환불받았었는데 여성이 전화하는 것과 남성이 전화하는 거에 대해 서비스도 다른가 봄 차별화 서비스에 대한 고객센터 직원분들 교육을 해야 할 것 같습니다 또 추석 전날 미리 예약을 했을 가격보다 당일 반 가격이 만 원 내려 있어서 방금 위해 땅 호텔에 전화로 문의하였더니 추석날 사람이 몰릴 것 같아 가격을 올렸으나 사람이 안 와서 내렸다고 함 그러면 기존 거는 취소 처리하고 만 원 내린 가격으로 해야 정상인데 자기네는 취소를 못해 주니 여기 어때에 문의하라고 함정에 작 취소는 하나도 해주지 않음 여기 어때 어플 클릭 삭제가 답이다 야 놀 자로 고고
24325,24325,좋아요 쿠폰도 넉넉히 주고
24326,24326,아주 유용하게 사용 중입니다
24327,24327,좋아요 혜택 실용 요가 성
24328,24328,편하고 좋아요
24329,24329,와 악플 많네 다운 못 받것다
24330,24330,보기에 편리합니다 수고하세요
24331,24331,다운로드 로딩이 분재 이미 다른 데이터는 잘 접속 활성화되는데 얘는 왜 그런 거임
24332,24332,여기 어때 환불 규정 자기네들 맘대로 고 취소 환불 안 되는 기준이 어떻게 되냐니까 설명도 못하고 진짜 실망입니다 고객 응대도 성의 없고 다시 이용하지 않겠습니다 손절 진짜 어플 리뷰한 남기는데 여기 어때는 진짜 심각한 것 같아서 다른 사람들도 알고 믿고 거르길 바라는 마음에 리뷰 처음으로 남깁니다 리뷰 글 보니까 취소 환불 얘기 몇 개 있던데 리뷰 남기신 분들 글 공감합니다
24333,24333,배가부른회사임환불못하고오프라인결제보다비싸고
24334,24334,환불 절대 불가 고객센터에 일 동안 전화했는데 연결 안 됨 상담 톡 남겨뒀더니 예약 시간 끝나고 상담사 연결됨이 그마저도 시간 초과됐다고 제 맘대로 연결 끊음 개박
24335,24335,예약과 취소가 아주 잘 되는 앱입니다 그래서 부담 없이 사용할 수 있다는 게 좋아요
24336,24336,쓰지 마세요 실수로 호텔 다른 곳에서 바로 분도 안돼서 취소하려면 취소도 안되고 무조건 가야 댐 그냥 돈 버리고 싶은 분들은 쓰세요 즈그 돈 버는 것만 생각하고 남동 버는 건 생각 안 함 시기가 어떻든 그냥 자기들 배따신 거만 생각함 역대급쓰레기어플정책이어떤지뭔지모르겠지만걍소비자기만하는것밖에안댐 다른 앱 쓰세요 그냥 호텔 측에서 취소해준다는데 어플 측에서 안 된다고 그냥 가라네요 그냥 안 쓰는 게 답
24337,24337,좋아요 야 놀자
24338,24338,리뷰가 다 욕들 뿐이니 앱 삭제가 답인 듯
24339,24339,안지영 좋아하는데 안지영이 광고하니 좋네요
24340,24340,다운로드가 안돼요
24341,24341,굿 아주 좋아요
24342,24342,정신 나간 놈들 자기들 마음대로 환불 규정에 소비자 우롱하는 놈들 소보원은 이런 것들 안 잡아가고 뭐 하나 몰라
24343,24343,괜찮은 거 같아요
24344,24344,왜 설치가 안 되나요
24345,24345,사용할 때마다 업데이트만 하라 하는 쓰레기 앱
24346,24346,예약이 편하고 장소도 일목요연하게 정리가 잘 되어있네요
24347,24347,조으나 리뷰와는 다른 곳이 좀 있음
24348,24348,좋음 국내 숙박 앱 중 선택지가 젤 많음 지도 기능이 좀 불친절함
24349,24349,깔끔하고 신뢰가 가요
24350,24350,대단히 만족합니다
24351,24351,늘 저렴하게 좋은 여행하고 옵니다
24352,24352,심심하면 업데이트하시는 거 같은데 이게 더 짜증 나네요
24353,24353,딱 모텔 찾을 때만 편리한 어플 미끼 쿠폰에 속지 말아요
24354,24354,업데이트 안되고 기존 버전도 안 됨
24355,24355,왜 어플이 안 열리나요 어젯밤만 해도 열렸었는데
24356,24356,너무 잘 돼있어서 편하게 사용하고 있습니다
24357,24357,좋아요 쿠폰 혜택이 더 많으면 좋겠어요
24358,24358,왜 업데이트가 하루 종일 안 되나요 업데이트한 후에 어플 사용이 아예 안 돼요
24359,24359,편리하고 좋아요
24360,24360,업데이트가 안됩니다
24361,24361,항상감사합니다최고엡이죠
24362,24362,가격 괜찮아요
24363,24363,날짜 착오로 당일 예약을 해버려 고객센터에 문의하였습니다 취소는 여기 어때 규정상 불가하다는 답변을 들었지만 결제 후한 시간 미만이었는데 취소가 안 된다 하니 속상하네요 제 실수긴 하지만 애초에 당일 취소불가에 대한 의도는 이런 게 아닐 것 같다는 생각이 듭니다 숙소는 가 보지도 못하고 돈만 날렸네요 결제 전 내용 잘 읽어야 한다는 교훈을 비싼 값 주고 얻었습니다
24364,24364,정말 좋아요 기프트콘의 환상의 가격
24365,24365,잘 쓰고 있습니다
24366,24366,취소해줄 마음이 없는 듯
24367,24367,사용하기 편해요
24368,24368,사용하기 편해요
24369,24369,지역 설정을 해도 엄청 먼 거리의 장소가 나오기도 해요 찾기 매우 불편합니다
24370,24370,편해서 좋아요
24371,24371,관리자 페이지 진짜 답답 야 놀자는 항 사업장을 위해 노력하던데 여기 어때는 뭐다 안 돼 배짱 장사 짜증 난다 상담 사도 불친절 다 맘에 안 든다
24372,24372,별 한 개도 아까움 일정 변경으로 취소하려고 해도 절대로 안 해줌야 놀자가 훨씬 친절하고 좋은 취소할 때 돈 버리고 싶은 사람은 사용하시길
24373,24373,여기 어때 거지 같은 게 리뷰 사진 수정이 안 됨 한번 리뷰 작성할 때 신경 써서 제출해야 됨 뭔 보고서 작성도 아니고 아니 카톡 배경사진을 올려서 호텔이었음에도 혹시나 알아볼까 싶어 수정하려 했는데 내용 수정만 됐고 기존 사진 삭제하고 새 사진 올려도 남아 있음 결국 리뷰 삭제하고 포인트도 차감됨 문의해 봤더니 삭제했으니 안 된다고 함모 이런 거지 같은 어플이 다 있죠가 다들 야 놀자 쓰세요
24374,24374,예약하고취소하려니바로적용해서수수료떼네요최악이네요별하나도아깝운데하나라도줘야쓸수있어서주네요
24375,24375,당일 예약 시에 하고 결제까지 다하고 숙소로 가는데 시간 지나서 숙소에서 일방적으로 취소함 예약 대기 시스템 때문에 괜찮다는데 이게 말인가요 가고 있던 저희는 늦은 시간이어서 예약도 새로 못하고 애들 데리고 여행 가려다 똥 밝았습니다
24376,24376,이용 잘하고 있습니다 다만 아쉬운 점이 하나 있습니다 숙소별로 금연 흡연실 운영 여부를 좀 더 눈에 띄게 표시가 되었으면 좋겠네요 흡연실을 반드시 원하는 분들과 반대로 담배 냄새에 민감한 분들을 위해 이 부분을 개선 부탁드립니다
24377,24377,숙박 인원 추가해서 검색할 수 있게 기능 추가해주세요
24378,24378,예약취소하려 했더니 앱에서 취소도 안되고 고객센터는 전화도 안 받고 다음날 겨우 연락돼서 취소하려 했더니 전날 기준으로 취소 못해준다 그러고 상급자 연락해달라니까 알았다고 하고는 열흘이 넘도록 지금까지 무시 하서 한 푼도 환불 못 받고 숙박비 전액 날림 고객을 호구로 아는 최악의 회사
24379,24379,별개도 아까운 쓰래 기숙방 어플 환불 규정치 맘대로 고시 간 이내 취소해도 수수료 다쳐먹는 뭣 같은 어플 쓰지 말고야 놀자 쓰세요 루삥뽕망삥
24380,24380,정말 쓸모없는 어플이란 걸 절실하게 알려드리고 싶네요 추석에 가족여행 가려고 애견 동반 펜션 알아보려고 인원수 애견 동반 필터 설정해서 적용시킨 다음 검색 결과에 나오는 펜션에 군데 추려서 물어봤더니 군 데다 안 된다네요 필터를 없애시지 왜 설정되어 있게 남겨놔서 시간만 낭비했네요 행여나 예약하고 갔으면 어떠한 대참사가 발생했을지 상상하기도 싫네요
24381,24381,아니뭔일주일마다계슉로그인하래
24382,24382,별 하나 리뷰는 주기적으로 삭제되네요
24383,24383,새벽에 결제하고 오전에 취소하려니깐 안 된다 함모텔 측에서는 권한 없다 하고 여기 어때에 산 규정 규정 거리네 요도 환불 못 받는 구더기 같은 시스템 역겹습니다
24384,24384,진짜 여기 어때 사후 처리 과정 별로예요 환불 처리 안 돼서 일기 다려보라고 해서 기다렸는데 알고 보니 자기들이 처리를 제대로 하지 않아 환불이 안된 거였는데 죄송하다 사과 안 하고 또 일을 기다리래요 제가 중간에 확인 전화까지 했는데 문제없다고 하더니 결국제 예상대로 여기 어때 측에서 실수로 환불 절차를 제대로 진행하지 않은 거였어요 제가 사과도 하지 않고 그냥 무작정 기다리라고 하는 게 화가 난다고 했더니 그때서 죄송하다고 하고 참나리 네 맘대로 환불이 일이 걸린다는 게 말이나 되는 소린지 시스템을 업데이트해도 일은 안 걸림
24385,24385,이벤트로 사람 모으고 조기종료 앱 깔게 하기 참 쉽죠
24386,24386,별로입니다 이 앱 이용하지 마세요
24387,24387,좋아요 더 많은 제휴업체가 생기길 바랍니다
24388,24388,한 달 살기 단기 임대 서비스는 없나요
24389,24389,고객센터 부탁해 취소 좀 해 달랬더니 안된다고 생돈 그 데로 날렸네요
24390,24390,점수에 마이너스는 없나 환불 시스템 자기들 맘대로 쿠폰 사용한 뒤 취소한 경우 쿠폰 사용 전 원금에 대한 가수 수료로 부과됨 참고로 환불 규정상 몇 환불이라고 쓰여있음 총 요금에서 몇 제외한 뒤 환불이라고 쓰여있으면 이해라도 감 ex 총 요금이 만 원인 숙소를 쿠폰만 원만원 결제 시 환불금이 이면 만 원에 대한 취소 수수료 일만 원을 내가 낸 만 원에서 차감 후천 원만 돌아옴 난 단순히 내가 낸 만 원에 일만 원이 돌아올 줄 암 계산법 자기들 맘대로임
24391,24391,편하다 더 플로 예약해도 확인차 숙소에 전화만 한번 해본다면 불이익도 피해 갈 수 있는 아주 좋은 어플
24392,24392,최악분 뒤에 전화 취소 요청에 프로 환불이라는 사기꾼 눈퉁이임 역시 모텔 알선하다가 양지는 어럽나요
24393,24393,비추천합미다월일여수오동도x텔당일시분에예약을해서분에객실도착해서너무불청결해서프론트에취소해달라했는데어플에취소하라고해서그냥어플로취소했더니취소수수료가프로나오네요단분만에벌어진여기어때의고객돈탈취여기정말고객이아니라호갱당하니다른앱사옹하세요
